rating,title,text,helpful_vote,verified_purchase,timestamp,asin
5.0,Life saver,"I wasn’t even aware of the lock feature, but now I don’t think I could live without it. Wand heats up quickly and does not snag or tear my hair. I also have a mixed daughter who’s hair I straightened and it took way less time than anything we have tried before",0,False,1571109022004,B07VWLSNYN
5.0,Great Makeup Brushes!,Great!  Will order again when I need more brushes.,0,True,1488230194000,B01BZBE2VU
1.0,Not as flattering on deep complexions,Pretty when swatched on hand.  But looked ashy on my skin tone when actually applied.,0,True,1577505343477,B01MCT0UQX
5.0,Just the perfect size & weight for my purse,"Evolve Boar Bristle Purse Size Brush<br />  I needed a new brush for my purse & now I have one!  Just the perfect size & weight for my purse.  Lightweight yet sturdy.  No plastic!  This brush would also be perfect for a toddler's hair or an elderly person's thin hair. No sharp edges to poke you!<br />  I have never had a boar's hair brush so I suppose there is a bald boar running around somewhere!  Not in my neighborhood, I hope!!<br />  I just hope I don't lose this brush!  I have a hard time keeping brushes.  Usually, I lose them.  Sometimes my cat decides he likes my brush, so I give in.  He needs to stay out of my purse!<br />  I'm hoping this brush works out.  Then I will graduate up to the larger sizes.  I think the plastic brushes are rough on my hair & pull some hair out.<br />  So far, I'm loving this brush.  It really smooths & tames my hair down  If you want a natural soft brush, this is the one for you.  I don't use this brush on wet hair.  I switched over to a wide tooth comb.  My plastic brushes are in the trash!!<br />  I did receive this brush at a reduced cost for an honest opinion.  I love it!  Thank You!!",1,False,1466740897000,B00MZT4UEG
5.0,... from Smooth N Clear How can this actually be fun? Well,"Callus Remover from Smooth N Clear<br />  How can this actually be fun?  Well, not fun-fun, but interesting.  I can't believe how much dead skin comes off while you are &#34;sanding&#34; your feet!  It is amazing!<br />  No amount of foot scrubs or using the little egg with blades could do better.  This Callus Remover is so easy to use.  When I am finished using this remover, I admire & touch my feet - then I put lotion or vaseline on & then some white socks.  I wear the socks overnight.  In the morning, my feet are so soft & free of dead skin & any beginnings of calluses.  Easy!  I don't use the remover every night, just maybe once or twice a week.  Maybe, skip a week.  So it doesn't feel like just another chore.<br />  This Callus Remover comes nicely packaged & you get a cleaning brush & 2 rollers.  I just wish I knew where I could get some extra rollers.  I feel the machine itself might outlast the 2 rollers.  If I find some rollers that fit - I'll update my review.<br />  I did receive my remover for a reduced cost for an honest opinion.  Thank You!!",0,False,1466308531000,B01GDCGOJY
5.0,Very easy! I put what's left on the backs of ...,"180 Cosmetics C Booster Vit C Serum w/ hyaluronic acid & Vit E<br />  This products says it helps with hydration, elasticity & suppleness.  It's true! That is exactly what it does!<br />  I use this serum morning & night on clean skin. You just need a thin layer.  I use it on my neck also. Then, just as the directions state- add your moisturizer.  Very easy! I put what's left on the backs of my hands.  I am trying to get into the practice of using the same products on my face &  then on my elbows & backs of hands.  It really makes a difference!<br />  I like the look of the bottle & the thin jelly-like serum.  I've had other Vitamin C serums & I like 180' the best.  It makes my skin look hydrated & feeds my wrinkles some nutrients.  Hard to describe!  Not a 20 year difference but I am 66.  I still look like me-just healthier.<br />  I did receive my serum at a reduced price for an honest opinion.  It's great!  Thank You!!",0,False,1461985316000,B016MNB4HQ
5.0,Majestic Pure is one of my favorite brands. They offer a money back guarantee & ...,"Majestic Pure is one of my favorite brands. They offer a money back guarantee & offer quality products. This Retinol Moisturizer Cream is another winner. You just need a bit & it feels so silky & smooth & so does your skin. There is no oily, greasy feel & didn't cause me any burning or redness.  It was refreshing & the added moisturizer kept the Retinol from drying out my skin. I did receive this cream at a reduced cost for an honest opinion. Thank You!",0,False,1440297047000,B00VXEQ0WO
5.0,Great moisturizer! This cream does indeed absorb into the ...,Great moisturizer!  This cream does indeed absorb into the skin.  It feels refreshing & it doesn't have a scent to me.  I've been using a lot of various serums & having an actual cream to use is a nice change!  The pump dispenses nicely & there's no waste.  Quite a lot of uses in the bottle.  I'll be using this for a quite a while-Thanks for a great product!,1,False,1418375613000,B00OPEASFO
5.0,Love this brush,"Love this brush!  It really fits in your hand & feels so good on your scalp!  It does the job for detangling without ripping my hair out or breaking the ends off!  I laid the brush down & the next thing I knew, my cat was rubbing his chin on it!  A sure sign that it's a good brush!  I'm getting my granddaughter one because she uses a brush on her wet long hair.  She really needs to quit pulling & breaking her hair.  Thanks for a great product!",0,False,1418370486000,B00MFWM1YO
5.0,Cool going on,&#34;Great feeling cream! Cool going on. Liked the e-book on Anti-Aging tips. I'm working on my &#34;marionette&#34; aging lines starting to go down from my mouth. They actually look less noticeable. This may just be the cream to soften & MAYBE get rid of them! Keeping my fingers crossed-Thank you!&#34;,0,False,1412546315000,B00K58HQRM
5.0,Five Stars,Great!,0,True,1481056767000,B00ZF0LFWC
4.0,Four Stars,the brush is just to big making it difficult to apply.,0,True,1525822147563,B0772NZ6X2
4.0,Not very sticky,Not as sticky as some are. Good for the price tho.,0,True,1588176798523,B07TN5XJVH
1.0,Waste of money,"These tattoos are beautiful but they completely rub off in about 2 hours! They also smell like moth balls. Add to that the fact that Amazon won't return my money, and I am very disappointed. Don't buy these!",0,True,1591122241768,B073WQ51Z4
3.0,Average quality,They did not have enough pressure to keep the nail polish remover pads tightly on my fingers.  You get what you pay for,0,True,1450104495000,B0107XHWKU
5.0,Braun Silk epil 9 SkinSpa - bigger is better,"I have the updated version of this.  It's the Braun Silk Epil 9 SkinSpa.  I think the technology has improved, as I find it much easier to remove all hair in the area.  I mainly use this on my legs and underarms.  I had the basic Silk epil 7 with the smaller head and felt like I needed to go over an area several times, which worried me - was I creating too much friction.  With the larger head and cleaner removal, I think that concern may be gone.  I also store the newer version in my shower, as I really like the body brush.",0,False,1439952794000,B00AX3YNPC
5.0,Love it,"Worked perfect.  Put a top coat on right away. Otherwise it will come off. The pic is what it looked like the next day, before top coat.  Rubbed off at tip. That's user error though. Otherwise it's perfect.",4,True,1484169900000,B01LAV3O6E
5.0,Size and color,Have tried it and found it very easy to use.,0,True,1530232242165,B0753JC12P
5.0,Working great for me so far,Working great for me so far. This is a great product from a great seller. I'm overly impressed with this product.  I enjoyed testing out this product. This is a product that I'd gladly purchase again. I am a satisfied happy customer. I was given the opportunity to purchase this product at a discounted price in exchange for my unbiased review.,1,False,1451181382000,B015TJJYXU
5.0,This is a great product from a great seller,This is a great product from a great seller. I'm overly impressed with this product.  I enjoyed testing out this product. This is a product that I'd gladly purchase again. I am a satisfied happy customer. I was given the opportunity to purchase this product at a discounted price in exchange for my unbiased review.,0,False,1451179957000,B00MAUBGQU
5.0,I like this. This is better for your skin than ...,I like this. This is better for your skin than the chemical laden products that they sell in the stores. This is a great product from a great seller. I'm overly impressed with this product.  I enjoyed testing out this product. This is a product that I'd gladly purchase again. I am a satisfied happy customer. I was given the opportunity to purchase this product at a discounted price in exchange for my unbiased review.,0,False,1444921336000,B00DT4757A
5.0,... a huge fan of all things beauty and I love all things beauty,"I am a huge fan of all things beauty and I love all things beauty. I believe that there is no such thing as too many of something. I really love facial masks and I love this one too. It's great it's not to watery, it's not to thick, it's just perfect. It goes on smooth and it doesn't irritate my skin. I enjoyed testing out this product. This is a product that I'd gladly purchase again. I am a satisfied happy customer. I was given the opportunity to purchase this product at a discounted price in exchange for my unbiased review.",0,False,1436595256000,B00Z5WJIHO
5.0,This is a great product from a great seller,This is a great product from a great seller. I'm overly impressed with this product. Disclaimer: I was provided a discount code for my unbiased and honest review.,0,False,1434326768000,B00W2EASCC
5.0,Five Stars,I like this a lot. Doesn't irritate or aggravate my sensitive skin. Great purchase!! I'd purchase it again.,0,False,1425542075000,B00KCTER3U
5.0,I'd recommend to others as well as repurchase,Works as advertised. I'd recommend to others as well as repurchase.,0,False,1425542014000,B00K58HQRM
5.0,Love the item and gift,"Very soft, stretchy and good quality! I love the color/style variations and prints. The extra schrunchies were a very pleasant surprise! They're perfect for tangle free ponytails. Lovely gesture. Thank you!",0,True,1601786404390,B087931W67
5.0,good facial cloths,"These are exactly what I expected and I like them a lot. I use them for removing makeup and applying toner to my face. They are soft. They're a little big for my purposes, but still work well.",2,True,1505159252793,B01A075W8M
4.0,Four Stars,Glass mirror.,0,True,1410069918000,B004CGBN0Y
5.0,Five Stars,Wonderful quality and neutral colors are perfect for any outfit. Good buy.,0,True,1454191470000,B018T2SNE0
5.0,Dazzling!,"This regular halo nail polish is absolutely stunning!  When under bright light, it sparkles and shines like a light show!  In little to no lighting, it looks like faded light pink polish.",2,True,1564699654033,B01N070HWY
5.0,Five Stars,Gorgeous,0,True,1544837795502,B073WQ51Z4
5.0,perfect,Gorgeous colors; perfect sizes,0,True,1544837701638,B01L2NM25Y
2.0,Do not agree with ratings,Very much dislike the scent.,0,True,1513478837145,B01N32VJJK
5.0,Very nice,Wonderful  machine,0,True,1503983203209,B00Q970V5W
5.0,Pretty addition to a hair style,"My girls are trying to grow out some of their hair from a few years ago when they decided to cut some off with kid scissors. It's taken a while and while it is growing back, it tends to fall in their faces. This set of bows is a nice way to clip that back. You can use them like little clips but they also have bows on them, so they look really cute on them.<br /><br />The bows seem to be good quality, we have used them several times a week for two girls since we got them and none have come undone or had any problems. They are really a good way to make them look put together, even when they decide to pick out their own outfits. These work really well for the front, side and we have even clipped them over pig tails/pony tails a few times and they just look sweet.<br /><br />I am very happy with the quality<br /><br />*I RECEIVED THIS PRODUCT  (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW OR CHANGE MY OPINION ON THE PRODUCT, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF. I HAVE TRIED THIS AND EVALUATED IT ACCORDINGLY",0,False,1474314027000,B01HMU88W2
5.0,Roomy organizer set,"I have been looking for a way to organize not only my make up, but some small art stuff on my bed side table. This acrylic set is exactly what I have been looking for. The first part of the set is a large organizer with drawers. Each drawer slides out nicely and even has a little black liner inside to help keep the bottom clean and keep things from rolling around. This is especially helpful with make up items, which can leave a mess.<br /><br />The next two pieces both can fit perfectly on top of the organizer. It has an indent on the top that keeps the other organizers from sliding around.<br />One has a curved area and the other has small box like shapes. These work well for make up sponges.<br /><br />It gives plenty of space for keeping everything within reach and organized. I dislike having a bunch of things falling off the table, so this organizer has made things a lot easier.<br /><br />*I RECEIVED THIS PRODUCT  (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW OR CHANGE MY OPINION ON THE PRODUCT, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF. I HAVE TRIED THIS AND EVALUATED IT ACCORDINGLY",2,False,1471287346000,B00XBRCWSM
5.0,All natural Luxury,"I have never used a bath bomb, mostly I have used bath salts and made my own bath treatments, but had heard so much about bath bombs that I wanted to try them out for myself. I use essential oils so this one looked especially good to me. There are no funky ingredients or chemicals in it, so that was a huge plus for me. Each of the bath bombs has a name and what it is for. My favorite right off the bat was the grapefruit for energy. I was having a tired day and needed a pick me up, so I took a hot bath with one.<br /><br />The bath bomb took a while to dissolve, so it lasted quite a while, then the water turned lightly colored. It was nice to feel on my toes as it dissolved. The smell was lovely, however it didn't last too long. On the next one I used I just dropped a few drops of essential oils that matched the scent, so it helped it stay scented longer.<br /><br />All in all it is a lovely luxury to pamper yourself or give as a gift.<br /><br />*I RECEIVED THIS PRODUCT (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW OR CHANGE MY OPINION ON THE PRODUCT, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF. I HAVE TRIED THIS AND EVALUATED IT ACCORDINGLY",0,False,1466911526000,B01G45HX18
4.0,Keeps the skin soft and smooth,"Scrubs are a nice way to get rid of dead skin, so this seemed like a good way to go. It isn't full of a bunch of chemicals and is similar to a salt scrub. It's not all wet, so don't go wiping it on your face without first getting it wet. The best way to use it, in my opinion, it to take a little pinch/scoop of it and add it to your body scrubber. I think an electric face scrubbing brush is fine it you have shower doors or a shower curtain to keep any pieces from flying all over, but this helps get the scrub really worked into the skin. You can also use it on a body sponge/wash cloth or even with your fingers.<br /><br />It doesn't have a terribly strong smell, it's actually quite mild, which is fine because you don't always need to smell strongly with purfumes and fragrances. Over all it's a good scrub and works well for what it is used for.<br /><br />*I RECEIVED THIS PRODUCT (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW OR CHANGE MY OPINION ON THE PRODUCT, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF. I HAVE TRIED THIS AND EVALUATED IT ACCORDINGLY",0,False,1464022364000,B01DGWYQCG
5.0,Nice mirror for make up,"I have never been the type of girl to stand in front of a mirror and do make up for long periods of time. I have used a hand mirror for years, I prefer to sit somewhere like a bed or couch and do my make up. Using a hand mirror is harder though because you then only have one hand to work with the make up. While I don't do a ton, opening things like mascara or doing eye liner is a lot harder when you only have one hand.<br /><br />This mirror stands up on it's own, so you don't have to hold it. It has a pretty red exterior and it even lights up. The light is not a really bright one, but enough to light up your face if you are in a room that is not as bright as you would like. The rim lights up on both sides, the regular mirror side and on the zoomed in mirror side. There is a place to plug it in, but no plug, so you can choose that option if you have a plug. I used the 3 AAA batteries that it came with. It works well for me to be able to do my make up without having to stand in the bathroom and I don't have to hang onto a hand mirror.<br /><br />*I RECEIVED THIS PRODUCT (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW OR CHANGE MY OPINION ON THE PRODUCT, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF. I HAVE TRIED THIS AND EVALUATED IT ACCORDINGLY",1,False,1460309882000,B01COD9MPY
4.0,Mostly natural,"I try and use all natural products, in my hair and body care. I was hoping this would be, but there is a sodium laurel sulfate at the end. It's not as bad as most, it's mostly natural, but that is one I prefer not to use in my hair care. I passed the bottle on to my friend who normally uses pantene, so it was a lot healthier for her to use less chemicals over all.<br /><br />Her hair looks great and the shampoo smells fine. It has a soapy smell, which is fine. It goes on fine, she said she used one pump for medium length hair, and it washed up fine. Her hair looks nice, it's clean and looks soft and shiny.<br /><br />*I RECEIVED THIS PRODUCT AT A DISCOUNTED PRICE (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF.",1,False,1451781208000,B012Q9NGE4
5.0,Really big bottle! My husband loves it,"My husband has a very thick beard, and maintaining it is a lot easier with some beard oil. This bottle took me by surprise, it has a dropper top similar to those in essential oil bottles (which makes sense with the dark blue bottle and it being made with oils like jojoba)<br />The oil goes on easy, he can just shake a few drops out and rub it in.<br /><br />He uses a boar bristle brush to help him get the oil down to the skin, it helps his beard stay softer and it has grown a lot longer than he usually lets it get. By now he usually gets fed up of it being itchy and shaves, but the oil stops the itchy issue.<br /><br />The bottle is 4 ounces, so it will last quite some time. It doesn't take much to soften the hair.<br /><br />*I RECEIVED THIS PRODUCT (IN ORDER TO TRY IT AND REVIEW) THIS DOES NOT GUARANTEE A GOOD REVIEW, I AM HONEST AND UNBIASED, ALL OPINIONS ON IT ARE MY OWN AND BASED ON THE PRODUCT ITSELF.",0,False,1450671451000,B011EXDBAM
5.0,Very high quality and professional set,"There are so many uses for tweezers, and I am used to having some from brands like Revlon and such that are okay, but they are not very high quality. The ends are usually dull and they have a hard time grabbing anything. I was extremely happy when I opened this pack of 3. They are a sturdy stainless steel metal, no plastic or cheap aluminum. The ends of the silver one are extremely pointy, perfect for pulling out things like splinters and anything that might get stuck in the skin. My husband was working and ended up with a large splinter under his finger nail. Since you can't exactly get it from the top, we decided to use the silver sharp pair of tweezers and were able to extract the splinter from under his nail. They also work very well for removing hair. I pluck from time to time and the black and pink pair are really nice for that. The silver is easy to get out any ingrown hairs. Overall the set is very high quality and very professional.<br /><br />*I RECEIVED THIS ITEM TO TRY IN EXCHANGE FOR AN HONEST AND UNBIASED REVIEW. THIS DOES NOT GUARANTEE A GOOD REVIEW, SO IF I GIVE THE PRODUCT ONE, IT MEANS I TRULY BELIEVE IT DESERVES IT. EVERYTHING IN THIS REVIEW IS 100% MY OWN AND HAS NOT BEEN INFLUENCED OR ALTERED IN ANY WAY",0,False,1442285515000,B010SZWNP6
5.0,"Forget mixing up a powder, this is so much better than that","No one tells you when you are young that your face will break out even as an adult. Especially when things are stressful or it's just that time of the month. I had some friends tell me that mud masks are especially helpful for this, but that they are also good for exfoliating and keeping skin healthy. I tried using some bentonite clay as it says you  can use it as a mud mask, but it ended up clumpy and hard to spread on my face. I always ended up making too much too, which only wasted it. It was too much trouble and I stopped using it. I decided to give the dead sea mud mask a go. It is much darker than I expected, my entire face was blue/grey. It's very easy to spread on, I just used one finger and small swisp on each section of my face. It doesn't take too much, I figured it would take a big scoop, but really it took much less. I have used it three times already, each before bed, and you can't even see a dent in how much was in the jar. I left it on about 10 minutes each time and then wiped it off with a wet wash cloth. My skin feels softer, is not breaking out, and my husband even noticed a difference.<br /><br />*I RECEIVED THIS PRODUCT TO TRY IN EXCHANGE FOR AN HONEST AND UNBIASED REVIEW. THIS DOES NOT GUARANTEE A GOOD REVIEW, SO IF I GIVE THE PRODUCT ONE, IT MEANS I TRULY BELIEVE IT DESERVES IT. EVERYTHING IN THIS REVIEW IS 100% MY OWN AND HAS NOT BEEN INFLUENCED OR ALTERED IN ANY WAY",2,False,1442250301000,B013HR1A92
5.0,It actually detangled my extremely thick hair,"I have very thick hair, for a long time I had a mat of tangles at the base of my skull that used to take me up to an hour to detangle. My hair was getting unmanageable so I cut it off. After donating 4 pony tails to locks of love, as my hair reached all the way down to my knees when I was standing up, I thought my hair would be easy to care for. But if I'm not careful, I still get very bad tangles in my short hair. Now that I am starting to grow it out again, I thought my troubles would be back, but I received an opportunity to try this brush at a discounted rate in exchange for my honest, unbiased, review. (all opinions are my own) I took my hair down from it's ponytail and ran the brush through, figuring it would get caught fairly quickly. To my surprise, it didn't really snag at all. It actually did as it claimed. My hair was smooth and the spot at the base of my skull that always gets missed no matter how hard I try, was also smooth and untangled. I am really shocked. I have tried so many brushes for myself and had sort of given up on finding something just for me. I will be keeping my brush in a safe place so my kids don't lose it and recommending to all of my friends. I am very happy with this purchase and would buy it again. It is worth the money.",4,False,1435790743000,B00TNREDHW
5.0,Five Stars,Really love the elastic loop to keep the tail in place.,1,True,1515681253789,B01FYSAK6G
5.0,Great tattoos!,"Huge hit with family and friends. The kids loved them, and so did the adults. The kids had a great time applying the tattoos on everyone. Highly recommend.",0,True,1608230953559,B073WQ51Z4
5.0,A Harry Potter fan will love this,I bought this for my teenage daughter who is 14 and she absolutely adores it. It's very cute and I must if you're a Harry Potter fan.,0,True,1597528341274,B01FPUULM6
5.0,This is a very nice quality make up palette,This is a very nice quality make up palette. My daughter wears make up alot I don't so much so deciding on the right one was difficult for me but she had been asking for this so I got it for her and I am so glad I did. She looks lovely and uses it all the time. It is great it doesn't irritate her skin or bother her at all which was something I was concerned about since she has sensitive skin. It goes on lovely and the colors are very nice not to bright but you can see them easily. I like this alot and am glad I was able to get it for her.<br />I purchased this product for a reduced price to make an honest and unbiased review.,4,False,1454724045000,B019NBEIKY
5.0,This is a great shampoo it is a rich thick product that feels ...,"This is a great shampoo it is a rich thick product that feels so nice and smooth when  you put it on your hair. It works into a nice thick lather and when you rinse it is super silky smooth. I am such a fan of all natural products and even more a fan of essential oils and now my hair looks and feels like i had a spa day that was in the comfort of my own home. Argan oil is effective in thoroughly cleansing and improving the health of the scalp, removing any impurities, and acting as a natural antidandruff remedy. Which is something i truly need since i have a super sensitive scalp and water even seems to bother it alot of the time.  It also contains pure organic argan oil that works to leave the scalp feeling refreshed while locking in moisture and shine into each strand of hair. I am so delighted to come across this product and used it this is one that I will use for a very long time and highly recommend it to everyone else.<br />I purchased this product for a reduced price to make an honest and unbiased review thank you",2,False,1451884039000,B012Q9NGE4
5.0,I love these bibs,"I love these bibs!  My son really needs these, he is one and a bit messy. He has lots of teeth coming in and lots of sisters who enjoy feeding him lots things. They go on easily with a small snap on the back and stay put. They come off easily and the material is great. It's beathable and I can throw them right in the washing machine. They come witha nice cloth bag that has a draw string so I can keep them together. Nice and easy just like it should be. My son looks adorable and I am very happy.<br />I purchased this product at a reduced price for an honest and unbiased review",2,False,1450922758000,B0189OQF8Y
5.0,This set of loofah scrubbers is the best I have ever gotten,This set of loofah scrubbers is the best I have ever gotten. I didn't expect them to be so big and nice but I am really pleased with how nice they are. They are good quality and full not flimsy so they don't fall apart. They are well made and very nice and strong. They are long enough to really get my back easily while I am in the shower. This is a huge set of five sponges they will last a. Ice long time. The colors are nice and bright and the handles are attached well so I can hang them to dry with no worries. This is a great set I am glad I was able to get them.<br />I purchased this product for a reduced price to make an honest and unbiased review.,1,False,1449195317000,B011QJ3CD0
5.0,Organic Moringa 100% natural handmade soap is such an awesome product I love it,"Organic Moringa 100% natural handmade soap is such an awesome product I love it. I always try to source out all natural wholesome products for my family and I am so glad I was able to find this one. Turmeric is one of my favorite supplements to use for my health and my skin. It is free from harsh detergents, sulfates, additives, artificial colors and perfumes.<br />I am very impressed with the high quality and care that is taken into making this excellent soap. My skin feels softer and smoother and my dry skin is so nourished and soft now. It was a very nice experience that left my skin feeling soft and smooth and smelling lovely.<br />This is a Excellent soap that is full of all healthy natural ingredients. I am very pleased with the quality of this product. I am very pleased with my skin and how it feels from using this product as well. It is wrapped is a great wrapper that makes it unique and decorative.<br />I purchased this product for a reduced price to make an honest and unbiased review.",1,False,1448392102000,B00M7DW2V8
5.0,This is a great set of tweezers,Tweezers!!!!<br />This is a great set of tweezers. Pink is my favorite color so right off the bat they get a plus for that. But seriously they work great. They are really sturdy and well made. Not those cheap ones that bend really easy. With three different pairs each with thier own unique job you can't go wrong. They have a nice sharp pinch at the end to grab the little hairs and get them gone. These tweezers are awesome they are great tweezers. I am so glad I was able to get these. This is an excellent set that I totally love.<br />I purchased this product for a reduced price for an honest and unbiased review.,1,False,1441832971000,B010SZWNP6
5.0,This is a nice new product that I thought I would give a ...,As I get older I find that I need to be a bit more creative with what I do to treat puffy under eye woes. This is a nice new product that I thought I would give a try. I am so glad I did. It really is working to improve the way I look and feel. It is really making a noticeable  difference in my appearance. I like the results of using it just for the small amount of time that I have been. The caffeine and retinol really do make a difference. This is a natural product with some good ingredients. I am so happy I got it<br />I purchased this product for a reduced price to give an honest and unbiased review.,9,False,1440620528000,B0137XTAHU
5.0,I don't have to worry about harmful ingredients I know with their products and I'm getting exactly what I need and what's best f,I really appreciate plant therapy and all they do to bring natural healthy herbal products to my home and my family. I don't have to worry about harmful ingredients I know with their products and I'm getting exactly what I need and what's best for my family. I got this so that I could get soothing foot rubs for my wonderful son who loves to give them to me. It is so wonderful it smells so good and it feels so good I'm so pleased with this product. It is everything that I could have wanted in a body cream. I purchased this product reduce price to give an honest and unbiased review thank you,1,False,1439067570000,B00RDNGVPU
5.0,This Morracan Ghassoul paste is awesome!! useing of Ghassoul Paste can improve skin ...,"This Morracan Ghassoul paste is awesome!! useing of Ghassoul Paste can improve skin tone, texture, elasticity, and clarity while eliminating dryness and flakiness. My skin looks and smells so much better, I smell like roses and I love it. The benefits of Ghassoul Paste are so great I make them into spa-quality masks for almost no money and in the convienince of my home.<br />The high concentration of natural minerals in Ghassoul Paste help replenish depleted minerals in your skin, resulting in a firmer, plumper, and more even-toned complexion. It can also be used as a scalp treatment to absorb oil, dirt, sebum and cleanse and clarify hair. No natural beauty tool kit should be without this fabulous Ghassoul Paste.<br />Moroccan Ghassoul, also known as Rhassoul Clay lessens dryness, enhances skin clarity and elasticity. It's known to clears pores, reduce stubborn blackheads and tighten skin resulting in a general smoothing of the surface skin. A lovely ochre colored clay with a silky smooth texture, mined in the Atlas Mountains of Morocco, this extraordinary mineral-rich clay is known for its unmatched ability to absorb impurities from the skin. It cleanses deep, clearing pores and tightening skin without harsh scrubs or chemicals.<br />I have been using this paste and see such wonderful results. I plan to use this for a long time to come, this is something that needs to be a staple in all of our homes. I am so happy with this.<br />I purchased this product for a reduced price to make an honest and unbiased review.",3,False,1435612537000,B00Z5WJIHO
3.0,Good cream but more like an oil,"This anti-age cream is a good product, but it's more like an oil than a cream.  It is moisturizing and works well for that purpose.  It's a little messy since it's more of an oil.",0,False,1584714253501,B07QQZTSDG
3.0,Good instructions but didn't work for me,The Blackhead Remover Pore Vacuum Cleaner just didn't work for me.  I did like the directions for the product which were easy to follow.  The device has different settings with a light to indicate what suction setting you are on which is a very nice feature.  The device just did not remove my blackhead.  The USB charging cable that comes with the device was very short and did not come with an adapter to plug it into an outlet so I had to borrow an adapter to charge it.  I like the silk bag that it comes with for storage.,0,False,1572477193919,B07R8V46J4
5.0,Pretty soft color.,"I love this soft pink color. Perfect for a light makeup.<br />It run smoothly on the lips, I do use a primer  before because I have very dry lips.<br />It last at least all morning and then all afternoon.<br />Even if the color is soft, the lipstick have a good pigmentation.<br />No weird scent.<br />I like it!<br />Recommended.",0,False,1647831609598,B09HM2T3JM
5.0,Super soft and shinny hair,"This is a great option to the expensive hand tied extensions, plus you can put them in and off when you want.<br />The hair is soft and shinny, feel very good quality. It hold very good straightening or curling iron.<br />The weft has clippers so it can be more secure to the head. And the wire is adjustable to the size and shape of your head.<br />It is not extremely heavy, but you can feel it when you first put it on, but after a couple of hours you don’t even remember is there.<br />I saw quite a few videos to install it correctly and that made the difference so it can be completely invisible.<br />Comfortable to wear, the weft is not itchy.<br />The pack comes with the hair in a dust bag, a comb and a hair pin.<br />Recommended.",0,False,1631894063149,B0952KHKGH
4.0,Chocolate scent… huge bottle,"First, this treatment is profesional use… I can seee that because definitely I couldn’t do it by myself! It is not a simple or fast process.<br />The liquid has a very strong chocolate scent which I prefer over any more chemical scent.<br />You need to follow the instructions very well.<br />I have very thin, short natural wavy hair and I think we did something wrong along the way… hahaha…<br />Although my hair does feel softer and shinier. But I don’t have a “Brazilian straight”.<br />The liquid is chocolate also in color but I did not see any difference in my own hair. So it did not dye it.<br />Is a good product, and if you are like me, not super handy with brush and hair dryer, you better ask for help so you can follow through the steps.",1,False,1631053449222,B0912RJ62Y
3.0,Definitely not for every night,"I wanted to love it, but i just can’t.<br />It smell good, it spread easily. You don’t need too much of it for the entire face. My skin did feel moisturized after using it BUT i just can’t stand the stickiness!!!! I tried with several amounts of it and i could not sleep at all because of the sticky feeling. It was too much. It did not absorb into my skin. Obviously every skin is different, mine is sensitive and dry.<br />The consistency is like a heavy gel.<br />So, for me is a BIG no, but i will use it during summer after sun tanning, before shower. I can see that would be best for me....i even think it will work great if i storage it in the fridge before using it... just like a cooling gel.",0,False,1612808773154,B08LFYMGS5
5.0,Soft feet!,"A couple of times during the year I get my heels very very dry.<br />I ordered this mask and it was great!<br />It start peeling around day 5-6.. and it was soo relaxing!!! Just like when I was little and we use glue on our hands! Haha..<br />Well, my feet are soft and almost all the dryness got out.<br />Easy to use.<br />No strong scent.<br />It did not make my skin red or itchy.<br />Love it! Recommended.",0,False,1610241742367,B07SY7WPS4
5.0,Great set!,"This set comes in a plastic box, nice detail because you can use it for storage.<br />The clips are bigger than I was expecting, but they are perfect. I have very thin hair and medium length.<br />I like that they lie flat on my head. So they don’t hurt me if I’m using them for long periods of time.<br />Lightweight and well made. They feel sturdy.<br />The set also comes with hair ties, love them! Very soft. They are made on 1 piece of fabric which helps on the hair.<br />I really like this set.<br />Recommended.",0,False,1608779153210,B08HMLXW65
