rating,review_length,word_count,sentence_count,avg_word_length,verified_purchase,sentiment_score,noun_ratio,adj_ratio,ner_count,readability,comparative_count
5.0,93,18,2,4.222222222222222,1,0.5719,0.3333333333333333,0.14285714285714285,1,80.46500000000002,0
1.0,105,21,3,4.047619047619048,1,-0.0253,0.17391304347826086,0.08695652173913043,0,87.40607142857144,0
5.0,218,40,4,4.475,1,0.5994,0.13636363636363635,0.045454545454545456,1,72.74666666666668,0
3.0,263,53,6,3.981132075471698,1,-0.4005,0.11475409836065574,0.03278688524590164,4,90.72505660377362,0
5.0,137,25,2,4.52,1,0.6369,0.32142857142857145,0.07142857142857142,0,59.636000000000024,0
5.0,146,28,4,4.25,1,0.7063,0.16129032258064516,0.0967741935483871,0,85.56880952380955,0
4.0,155,31,2,4.032258064516129,1,-0.5848,0.14285714285714285,0.08571428571428572,1,82.58290322580648,1
5.0,8,2,1,3.5,0,0.6369,0.0,0.0,0,120.20500000000001,0
5.0,71,13,3,4.538461538461538,1,0.7351,0.13333333333333333,0.13333333333333333,0,96.11442307692309,0
5.0,23,4,1,5.0,1,0.6249,0.5,0.25,0,75.87500000000001,0
5.0,25,5,2,4.2,0,0.4939,0.16666666666666666,0.16666666666666666,0,83.32000000000004,0
5.0,57,11,2,4.2727272727272725,1,0.522,0.3333333333333333,0.08333333333333333,0,80.30636363636367,1
2.0,118,22,3,4.409090909090909,1,0.5535,0.13333333333333333,0.1,0,87.99727272727276,0
5.0,85,17,1,4.0588235294117645,1,0.7845,0.11764705882352941,0.11764705882352941,0,85.07411764705884,0
2.0,692,133,8,4.2105263157894735,1,0.711,0.14,0.05333333333333334,1,74.32593984962408,0
3.0,268,49,2,4.489795918367347,0,-0.1796,0.18518518518518517,0.07407407407407407,1,34.516326530612275,0
4.0,206,38,3,4.447368421052632,1,0.8555,0.1951219512195122,0.024390243902439025,1,69.55526315789477,0
5.0,68,12,3,4.666666666666667,1,0.8845,0.13333333333333333,0.13333333333333333,0,87.94500000000002,1
5.0,43,8,2,4.5,1,0.6114,0.4444444444444444,0.0,0,92.965,0
5.0,115,24,3,3.7916666666666665,1,0.8395,0.14285714285714285,0.14285714285714285,1,92.43000000000002,0
5.0,29,5,2,5.0,1,0.68,0.3333333333333333,0.16666666666666666,0,83.32000000000004,0
4.0,69,12,1,4.833333333333333,1,0.6369,0.23076923076923078,0.07692307692307693,0,53.655,0
5.0,447,85,10,4.176470588235294,1,0.9204,0.1559633027522936,0.08256880733944955,3,92.54003676470587,0
5.0,269,51,6,4.294117647058823,1,0.96,0.1016949152542373,0.15254237288135594,0,78.77220588235295,0
2.0,252,47,6,4.382978723404255,1,-0.0256,0.09259259259259259,0.1111111111111111,1,82.09400000000002,0
1.0,94,20,1,3.75,1,0.3182,0.09523809523809523,0.047619047619047616,0,85.13947368421054,0
5.0,47,10,1,3.8,1,0.8377,0.2,0.1,0,103.625,0
4.0,171,35,4,3.914285714285714,1,0.8572,0.09090909090909091,0.09090909090909091,1,91.05619047619048,1
3.0,50,11,2,3.636363636363636,1,0.1154,0.08333333333333333,0.08333333333333333,0,80.30636363636367,0
4.0,13,2,2,6.0,1,0.4753,0.3333333333333333,0.3333333333333333,0,77.90500000000002,0
4.0,455,81,7,4.62962962962963,0,0.8652,0.1797752808988764,0.10112359550561797,0,62.57694444444448,0
5.0,119,22,4,4.409090909090909,1,0.875,0.11538461538461539,0.038461538461538464,0,91.71893939393942,0
3.0,296,56,7,4.303571428571429,1,0.8957,0.13432835820895522,0.07462686567164178,0,78.0152380952381,1
5.0,47,9,2,4.333333333333333,1,0.4201,0.1,0.1,0,75.50000000000003,0
2.0,192,43,4,3.4651162790697674,1,0.7776,0.08163265306122448,0.061224489795918366,0,93.4489285714286,0
1.0,667,133,10,4.022556390977444,0,0.9327,0.1232876712328767,0.0684931506849315,1,86.24457811194655,1
5.0,399,74,6,4.405405405405405,1,0.4785,0.1797752808988764,0.10112359550561797,1,79.77516216216219,0
5.0,67,13,4,4.230769230769231,1,0.0,0.1875,0.125,1,83.09903846153848,0
5.0,73,12,3,5.083333333333333,1,0.7506,0.1875,0.125,0,87.94500000000002,0
5.0,56,11,3,4.090909090909091,1,0.795,0.06666666666666667,0.0,0,101.27068181818181,0
5.0,28,6,2,3.8333333333333335,1,0.0,0.0,0.0,0,102.045,0
4.0,7,1,1,7.0,1,0.6249,0.0,0.0,0,36.62000000000003,0
5.0,12,2,1,5.5,1,-0.128,0.5,0.0,0,77.90500000000002,0
3.0,39,8,2,4.0,1,-0.0202,0.1111111111111111,0.3333333333333333,0,92.965,0
5.0,986,184,15,4.364130434782608,0,0.9934,0.19523809523809524,0.13333333333333333,5,79.36232441471573,0
5.0,450,78,6,4.743589743589744,1,0.9817,0.22580645161290322,0.15053763440860216,0,70.60869230769232,2
5.0,13,2,1,6.0,1,0.6249,0.5,0.5,0,77.90500000000002,0
4.0,200,36,2,4.583333333333333,1,0.25,0.21621621621621623,0.10810810810810811,1,45.74500000000002,1
5.0,42,9,1,3.7777777777777777,1,-0.3412,0.2222222222222222,0.1111111111111111,0,103.70000000000002,2
5.0,1296,256,12,4.04296875,0,0.9936,0.145985401459854,0.08394160583941605,7,64.57490056818183,0
5.0,25,4,1,5.5,1,0.5209,0.0,0.5,0,33.57500000000002,0
5.0,16,4,1,3.25,1,0.3291,0.0,0.16666666666666666,1,119.19000000000003,0
5.0,59,10,3,5.0,1,0.9039,0.4166666666666667,0.16666666666666666,0,61.32500000000002,0
5.0,43,10,3,3.4,1,0.9078,0.2,0.1,0,103.54,0
5.0,460,84,8,4.488095238095238,0,0.9553,0.09574468085106383,0.10638297872340426,0,81.85500000000002,1
2.0,62,13,2,3.8461538461538463,1,0.5994,0.06666666666666667,0.06666666666666667,0,83.0092307692308,0
3.0,101,20,1,4.1,1,0.3612,0.23809523809523808,0.0,0,68.09500000000004,0
1.0,330,61,7,4.426229508196721,1,0.4173,0.18181818181818182,0.07575757575757576,2,86.95189890710384,1
2.0,151,30,4,4.066666666666666,1,-0.2486,0.21212121212121213,0.06060606060606061,0,83.2509195402299,0
1.0,481,91,8,4.230769230769231,1,0.9257,0.1559633027522936,0.07339449541284404,1,74.11000000000003,0
5.0,5,1,1,5.0,1,0.6249,0.0,1.0,0,121.22000000000003,0
4.0,4,1,1,4.0,1,0.0,1.0,0.0,0,121.22000000000003,0
5.0,144,26,2,4.576923076923077,1,0.8622,0.12903225806451613,0.0967741935483871,1,79.09150000000001,0
5.0,36,5,3,6.4,1,0.6249,0.42857142857142855,0.14285714285714285,0,-29.87499999999997,0
5.0,43,9,2,3.888888888888889,1,0.6249,0.4,0.1,0,103.70000000000002,0
4.0,160,30,3,4.366666666666666,1,0.6369,0.1282051282051282,0.05128205128205128,1,87.27000000000001,1
1.0,37,8,2,3.75,1,-0.1558,0.1111111111111111,0.3333333333333333,0,107.60000000000001,1
5.0,25,4,2,5.5,1,0.8748,0.2,0.4,0,33.57500000000002,0
5.0,264,52,5,4.096153846153846,1,0.8858,0.14285714285714285,0.03571428571428571,0,83.0092307692308,1
5.0,64,12,3,4.416666666666667,1,0.6696,0.35714285714285715,0.0,0,80.89500000000001,0
5.0,126,21,5,5.047619047619048,1,0.9565,0.19230769230769232,0.11538461538461539,0,66.7871428571429,0
3.0,375,70,7,4.371428571428571,1,-0.9309,0.125,0.0875,2,75.00597826086958,0
3.0,150,30,1,4.033333333333333,1,0.8338,0.21875,0.09375,0,63.585000000000036,0
1.0,31,5,2,5.4,1,-0.3404,0.14285714285714285,0.0,0,66.40000000000003,0
5.0,205,40,4,4.15,1,0.8221,0.06666666666666667,0.044444444444444446,1,74.24250000000004,0
1.0,962,186,11,4.17741935483871,1,0.9551,0.16990291262135923,0.05339805825242718,8,76.41743401759534,1
5.0,178,38,5,3.710526315789474,1,0.8544,0.10638297872340426,0.02127659574468085,2,86.23691176470591,0
4.0,32,8,1,3.0,1,0.4404,0.1111111111111111,0.1111111111111111,1,103.54,0
5.0,128,25,2,4.16,1,0.8658,0.14814814814814814,0.037037037037037035,0,66.40400000000001,0
5.0,131,23,4,4.652173913043479,1,-0.3071,0.034482758620689655,0.034482758620689655,0,73.99246376811597,0
4.0,32,6,2,4.5,1,0.6908,0.14285714285714285,0.14285714285714285,0,73.84500000000001,0
5.0,34,7,2,4.0,1,0.0,0.25,0.0,0,78.87285714285717,0
5.0,143,25,5,4.64,1,0.8683,0.0625,0.09375,2,73.17200000000001,0
2.0,1066,213,12,4.009389671361502,0,0.984,0.12605042016806722,0.07142857142857142,2,73.98372599231756,0
5.0,31,6,1,4.333333333333333,1,0.6249,0.3333333333333333,0.16666666666666666,0,116.14500000000001,0
4.0,15,3,1,4.333333333333333,1,0.3089,0.25,0.0,0,62.79000000000002,0
5.0,178,30,5,4.966666666666667,1,0.9531,0.17647058823529413,0.17647058823529413,0,61.04250000000002,0
5.0,278,54,6,4.111111111111111,1,0.9735,0.08450704225352113,0.07042253521126761,1,81.65040094339626,0
5.0,113,24,3,3.75,0,0.8658,0.21428571428571427,0.10714285714285714,2,103.00500000000001,0
5.0,41,7,2,5.0,1,0.4738,0.2,0.1,1,78.87285714285717,0
5.0,141,26,3,4.461538461538462,1,0.8316,0.21428571428571427,0.10714285714285714,1,79.75538461538463,0
4.0,110,24,3,3.625,1,0.0,0.12,0.12,0,107.06500000000001,0
2.0,25,6,1,3.333333333333333,1,-0.2748,0.0,0.0,1,100.24000000000002,0
5.0,1701,293,26,4.808873720136519,0,0.9322,0.15273775216138327,0.06340057636887608,5,71.07094061433448,1
1.0,147,27,3,4.481481481481482,1,-0.26,0.06060606060606061,0.12121212121212122,0,74.06583333333336,0
5.0,150,30,3,4.033333333333333,1,0.4404,0.09090909090909091,0.0,2,92.91000000000001,0
4.0,2591,486,38,4.329218106995885,0,0.9984,0.13756613756613756,0.06525573192239859,13,71.94978114478117,4
3.0,337,61,4,4.540983606557377,1,0.0675,0.136986301369863,0.0410958904109589,3,56.38858757062147,1
5.0,127,28,4,3.5,1,0.8591,0.12121212121212122,0.06060606060606061,0,94.63309523809527,0
1.0,74,14,3,4.357142857142857,1,-0.4767,0.1875,0.125,0,71.76785714285715,0
5.0,57,11,3,4.181818181818182,1,0.8225,0.14285714285714285,0.14285714285714285,0,95.68818181818183,0
3.0,76,14,1,4.5,1,0.0,0.125,0.0,0,89.89642857142859,0
3.0,141,26,3,4.461538461538462,1,0.2382,0.14285714285714285,0.07142857142857142,2,79.75538461538463,2
5.0,61,13,4,3.769230769230769,1,0.8934,0.125,0.125,0,111.32897435897436,0
5.0,208,35,6,4.971428571428572,1,0.9179,0.15,0.075,0,60.176607142857165,0
4.0,242,50,6,3.86,1,0.7184,0.12727272727272726,0.05454545454545454,2,95.165,0
5.0,10,2,1,4.5,1,0.2732,0.5,0.0,0,120.20500000000001,0
5.0,57,10,2,4.8,1,0.6249,0.23076923076923078,0.07692307692307693,0,95.165,0
5.0,188,37,3,4.108108108108108,1,0.3182,0.175,0.0,2,84.56531531531532,0
5.0,68,13,4,4.307692307692308,1,0.9081,0.29411764705882354,0.11764705882352941,1,109.12980769230771,0
5.0,247,48,5,4.166666666666667,1,0.8957,0.19642857142857142,0.125,0,88.905,0
5.0,30,4,1,6.75,1,0.8271,0.4,0.4,0,33.57500000000002,0
5.0,662,110,10,4.963636363636364,0,0.9435,0.20279720279720279,0.11188811188811189,2,70.59329545454545,1
1.0,57,9,4,5.444444444444445,1,-0.1945,0.07142857142857142,0.0,0,70.66750000000002,0
5.0,333,61,1,4.475409836065574,1,0.0,0.140625,0.046875,6,11.985000000000014,0
4.0,891,173,9,4.15606936416185,1,0.0584,0.18716577540106952,0.06417112299465241,3,70.94458453757227,1
5.0,199,40,4,4.0,1,0.6997,0.13043478260869565,0.043478260869565216,0,85.4366666666667,1
5.0,259,48,5,4.416666666666667,1,0.9799,0.09090909090909091,0.12727272727272726,1,78.33000000000001,2
1.0,226,47,1,3.8297872340425534,1,-0.743,0.25,0.0625,1,51.129999999999995,0
3.0,210,46,6,3.5869565217391304,1,0.6901,0.1346153846153846,0.057692307692307696,0,96.34482608695654,0
3.0,9,2,1,4.0,1,0.0,0.5,0.5,0,120.20500000000001,0
5.0,29,5,1,5.0,1,0.0,0.2,0.4,0,66.40000000000003,0
1.0,338,63,7,4.380952380952381,1,-0.9519,0.12857142857142856,0.05714285714285714,0,82.03464285714287,0
1.0,147,27,4,4.481481481481482,1,0.0366,0.10714285714285714,0.03571428571428571,0,62.9666666666667,0
4.0,338,63,7,4.380952380952381,0,0.8859,0.1267605633802817,0.1267605633802817,0,79.34892857142859,0
5.0,1623,304,16,4.342105263157895,0,0.9955,0.13623188405797101,0.08405797101449275,5,70.69631578947372,0
4.0,532,99,5,4.383838383838384,0,0.9097,0.205607476635514,0.09345794392523364,4,73.18647727272729,1
5.0,38,5,2,6.8,1,0.3612,0.3333333333333333,0.3333333333333333,1,-1.2799999999999727,0
3.0,43,11,3,3.0,1,0.3612,0.0,0.0,0,101.27068181818181,0
1.0,74,15,4,4.0,1,-0.7438,0.125,0.125,1,78.79051282051283,0
5.0,339,62,8,4.387096774193548,1,0.8243,0.11842105263157894,0.14473684210526316,2,81.727311827957,0
5.0,398,72,7,4.541666666666667,0,0.9101,0.2125,0.075,0,66.58000000000001,1
5.0,93,18,3,4.222222222222222,1,0.7579,0.15,0.0,0,103.70000000000002,0
2.0,212,44,3,3.840909090909091,1,0.7821,0.2127659574468085,0.0851063829787234,0,84.52318181818181,0
5.0,173,34,4,4.0588235294117645,1,0.8126,0.24390243902439024,0.024390243902439025,0,83.36107843137258,0
5.0,5,1,2,5.0,1,0.4753,0.0,0.5,0,121.22000000000003,0
2.0,147,28,4,4.285714285714286,0,0.1754,0.15625,0.1875,0,82.54738095238096,0
3.0,179,35,4,4.085714285714285,0,0.6683,0.15217391304347827,0.13043478260869565,0,88.63904761904763,2
5.0,10,2,1,4.5,1,0.0,0.5,0.0,0,35.60500000000002,0
5.0,155,28,3,4.535714285714286,1,0.6858,0.18181818181818182,0.09090909090909091,2,65.72500000000001,0
5.0,53,10,3,4.4,1,0.6369,0.07692307692307693,0.0,0,100.24000000000002,0
4.0,2162,377,17,4.73474801061008,0,0.9976,0.16981132075471697,0.06839622641509434,7,55.233651359416456,3
5.0,13,2,1,6.0,1,0.6249,0.5,0.5,0,77.90500000000002,0
1.0,177,33,5,4.393939393939394,1,0.1027,0.15384615384615385,0.07692307692307693,0,88.22488636363639,0
1.0,235,46,6,4.043478260869565,1,-0.784,0.13793103448275862,0.034482758620689655,0,94.50569565217393,0
5.0,92,18,2,4.166666666666667,1,0.6239,0.16666666666666666,0.1111111111111111,1,73.79573529411766,0
4.0,206,39,7,4.307692307692308,1,0.8649,0.0851063829787234,0.06382978723404255,2,84.37700000000002,1
5.0,48,9,3,4.444444444444445,1,0.5719,0.36363636363636365,0.0,0,84.90000000000003,0
4.0,161,32,4,4.0625,1,0.9335,0.1111111111111111,0.16666666666666666,0,84.97083333333336,0
1.0,215,44,5,3.840909090909091,1,0.1531,0.11320754716981132,0.05660377358490566,1,93.76545454545456,0
5.0,151,26,3,4.846153846153846,1,0.4019,0.17857142857142858,0.17857142857142858,0,76.50153846153849,1
5.0,52,9,1,4.888888888888889,1,0.7096,0.1111111111111111,0.1111111111111111,0,66.10000000000002,0
5.0,30,5,3,5.0,1,0.6988,0.125,0.25,0,32.56000000000003,1
3.0,134,28,3,3.821428571428572,1,0.5499,0.03225806451612903,0.0967741935483871,0,89.89642857142859,2
5.0,206,39,6,4.307692307692308,1,0.875,0.16326530612244897,0.04081632653061224,0,88.28723076923079,1
5.0,174,28,4,5.25,1,0.9754,0.18181818181818182,0.06060606060606061,1,56.70000000000002,1
5.0,51,7,1,6.428571428571429,1,0.765,0.2,0.4,0,66.7871428571429,0
4.0,111,23,2,3.869565217391304,1,0.6652,0.13043478260869565,0.17391304347826086,1,76.83227272727274,1
1.0,250,50,5,4.0,1,0.5852,0.15517241379310345,0.06896551724137931,1,87.55150000000002,0
5.0,37,8,3,3.75,0,0.7177,0.09090909090909091,0.18181818181818182,0,92.965,0
5.0,134,25,3,4.36,1,0.8204,0.17857142857142858,0.07142857142857142,0,79.09150000000001,0
5.0,442,74,6,4.972972972972973,1,0.8489,0.15789473684210525,0.12631578947368421,1,60.34002702702705,0
4.0,354,70,5,4.071428571428571,1,0.9786,0.14634146341463414,0.0975609756097561,1,80.30107142857145,0
1.0,217,42,6,4.095238095238095,1,-0.4998,0.125,0.0,3,101.62328571428573,0
5.0,436,81,6,4.382716049382716,1,0.891,0.14942528735632185,0.10344827586206896,3,82.81422222222221,1
1.0,273,50,5,4.46,1,0.4215,0.10714285714285714,0.07142857142857142,1,74.01550000000002,0
1.0,52,8,2,5.625,1,0.0,0.5,0.125,0,86.45000000000002,0
5.0,676,123,11,4.504065040650406,0,0.966,0.15441176470588236,0.08823529411764706,4,73.98464634146343,1
3.0,95,16,2,5.0,1,0.6124,0.0,0.14285714285714285,0,74.27000000000001,0
5.0,1446,280,14,4.167857142857143,1,0.9967,0.19672131147540983,0.08524590163934426,5,71.64508684863527,0
5.0,447,89,9,4.033707865168539,0,0.8641,0.12631578947368421,0.05263157894736842,4,90.03076544943822,1
5.0,12,2,1,5.5,1,0.0,0.0,0.0,0,77.90500000000002,0
5.0,122,22,3,4.590909090909091,1,0.0,0.19230769230769232,0.0,0,76.46090909090911,0
5.0,366,70,6,4.242857142857143,1,0.8464,0.19230769230769232,0.08974358974358974,2,81.43642857142858,0
5.0,15,2,2,7.0,1,0.6892,0.0,0.0,0,77.90500000000002,0
1.0,79,16,2,4.0,1,-0.4767,0.11764705882352941,0.058823529411764705,1,68.9825,0
5.0,146,24,4,5.041666666666667,1,0.9432,0.2,0.1,0,64.76500000000001,1
5.0,96,21,2,3.619047619047619,0,0.0,0.18181818181818182,0.045454545454545456,0,76.74857142857144,0
5.0,813,138,8,4.898550724637682,0,0.9705,0.08139534883720931,0.046511627906976744,4,61.151086956521766,0
1.0,238,51,3,3.647058823529412,1,-0.1027,0.06666666666666667,0.06666666666666667,1,76.44661764705884,0
5.0,191,36,5,4.222222222222222,1,0.8947,0.041666666666666664,0.020833333333333332,3,84.20500000000001,1
5.0,58,11,2,4.363636363636363,0,0.8622,0.16666666666666666,0.08333333333333333,0,87.99727272727276,0
4.0,87,19,3,3.631578947368421,1,0.4491,0.09523809523809523,0.047619047619047616,0,90.32934210526317,0
5.0,646,116,10,4.508620689655173,1,0.9509,0.14788732394366197,0.056338028169014086,5,85.81484674329504,0
1.0,39,5,3,7.0,1,-0.4023,0.2857142857142857,0.14285714285714285,0,32.56000000000003,0
4.0,9,1,1,9.0,1,0.5719,0.0,1.0,0,-47.97999999999996,0
5.0,1548,293,23,4.221843003412969,0,0.9256,0.17714285714285713,0.06285714285714286,9,85.90680654669563,1
3.0,25,6,1,3.333333333333333,1,-0.5216,0.0,0.14285714285714285,0,102.045,1
5.0,8,2,1,3.5,1,0.6597,0.5,0.5,0,120.20500000000001,0
5.0,5,1,2,5.0,1,0.6696,0.5,0.0,0,121.22000000000003,0
4.0,134,25,3,4.4,1,0.815,0.2413793103448276,0.034482758620689655,0,75.70750000000002,1
5.0,3,1,1,3.0,1,0.3612,0.0,0.0,0,121.22000000000003,0
5.0,61,15,1,3.1333333333333333,1,0.3612,0.26666666666666666,0.0,0,96.02461538461542,0
3.0,175,37,5,3.756756756756757,1,0.5419,0.06818181818181818,0.13636363636363635,1,94.55435810810813,0
5.0,8,1,2,8.0,1,0.6588,0.0,0.0,1,36.62000000000003,0
4.0,767,154,13,3.9740259740259742,0,0.9834,0.13095238095238096,0.07738095238095238,5,82.94617729306489,1
5.0,81,16,3,4.125,1,0.6249,0.16666666666666666,0.05555555555555555,1,98.25250000000001,0
5.0,82,17,4,3.764705882352941,1,0.5353,0.09090909090909091,0.09090909090909091,0,96.57745098039217,0
5.0,107,21,2,4.142857142857143,1,0.7227,0.20833333333333334,0.16666666666666666,0,84.8057142857143,1
3.0,169,32,3,4.3125,0,0.7269,0.16216216216216217,0.08108108108108109,0,76.91375000000001,0
1.0,63,13,3,3.923076923076923,1,0.3818,0.0625,0.0625,0,115.63750000000002,0
4.0,471,90,10,4.2444444444444445,0,0.919,0.14285714285714285,0.11224489795918367,1,90.46500000000002,0
5.0,220,44,5,4.0227272727272725,1,0.9153,0.11320754716981132,0.1509433962264151,1,95.58421511627908,0
2.0,48,9,2,4.333333333333333,1,-0.2411,0.09090909090909091,0.09090909090909091,0,89.46750000000003,0
5.0,742,142,8,4.232394366197183,0,0.9886,0.15894039735099338,0.09933774834437085,1,73.04781690140847,1
5.0,42,7,3,5.142857142857143,1,0.9042,0.1111111111111111,0.2222222222222222,0,66.7871428571429,0
5.0,72,15,2,3.8666666666666663,1,0.5984,0.0,0.058823529411764705,1,73.17000000000003,0
5.0,91,18,3,4.111111111111111,1,0.8122,0.25,0.15,0,94.565,2
5.0,15,3,2,4.333333333333333,1,0.6588,0.25,0.25,0,90.99000000000004,0
4.0,159,30,4,4.333333333333333,1,0.8402,0.17142857142857143,0.11428571428571428,2,83.88500000000002,0
5.0,68,14,2,3.928571428571429,1,0.4939,0.0,0.0,0,89.89642857142859,0
4.0,723,137,10,4.262773722627737,0,0.6369,0.14012738853503184,0.07643312101910828,0,79.61364152473642,0
1.0,77,11,3,6.090909090909091,1,-0.8316,0.3076923076923077,0.15384615384615385,0,55.12522727272727,0
5.0,611,108,7,4.666666666666667,1,0.9858,0.14960629921259844,0.12598425196850394,0,60.361000000000004,1
4.0,432,80,7,4.35,0,0.8639,0.18478260869565216,0.08695652173913043,2,73.80416666666667,0
5.0,724,140,13,4.178571428571429,1,0.9833,0.2,0.07096774193548387,2,87.43047619047621,0
1.0,90,16,3,4.6875,1,-0.5719,0.15789473684210525,0.05263157894736842,2,87.67750000000001,0
5.0,4,1,1,4.0,0,0.4215,0.0,1.0,0,121.22000000000003,0
4.0,94,16,3,4.9375,1,0.6598,0.1111111111111111,0.16666666666666666,0,66.5275,0
5.0,4,1,1,4.0,0,0.4404,0.0,1.0,0,121.22000000000003,0
5.0,85,17,1,4.0588235294117645,1,0.743,0.10526315789473684,0.05263157894736842,0,95.02705882352943,0
4.0,16,4,1,3.25,1,0.0,0.0,0.25,0,118.17500000000001,0
5.0,10,3,2,2.6666666666666665,1,0.0,0.0,0.0,0,119.19000000000003,0
5.0,304,59,5,4.169491525423729,0,0.4939,0.2153846153846154,0.09230769230769231,1,81.45358050847459,0
5.0,152,27,5,4.666666666666667,1,0.9181,0.06060606060606061,0.09090909090909091,1,77.64602564102567,0
5.0,102,18,2,4.666666666666667,1,0.8316,0.25,0.1,1,94.30000000000001,0
5.0,30,5,3,5.2,0,0.8439,0.2857142857142857,0.14285714285714285,0,100.24000000000002,0
1.0,162,35,5,3.6,0,0.2821,0.13953488372093023,0.046511627906976744,1,100.72476190476192,0
5.0,156,31,3,4.064516129032258,1,0.7888,0.09090909090909091,0.030303030303030304,4,90.12830645161293,0
5.0,56,10,2,4.7,1,0.5859,0.18181818181818182,0.09090909090909091,0,78.24500000000002,0
5.0,85,17,3,4.0588235294117645,1,0.7405,0.19047619047619047,0.09523809523809523,1,93.70161764705884,0
5.0,38,7,3,4.571428571428571,1,0.7249,0.2,0.1,0,70.33964285714288,0
5.0,22,2,1,10.5,1,0.0,0.25,0.5,0,-91.29499999999996,0
5.0,5,1,1,5.0,1,0.3818,0.0,0.0,0,121.22000000000003,0
5.0,95,19,3,4.052631578947368,0,0.8122,0.13636363636363635,0.09090909090909091,0,85.87671052631579,1
5.0,142,27,4,4.296296296296297,1,0.8402,0.16129032258064516,0.0967741935483871,1,81.76666666666668,0
5.0,97,18,3,4.444444444444445,1,0.3612,0.3,0.05,0,84.90000000000003,0
5.0,424,79,6,4.379746835443038,1,0.9504,0.13829787234042554,0.11702127659574468,5,87.99293670886077,0
5.0,396,71,5,4.591549295774648,1,0.5819,0.19736842105263158,0.07894736842105263,0,63.706073943662005,0
5.0,17,2,1,8.0,1,0.6249,0.5,0.5,0,35.60500000000002,0
4.0,414,89,7,3.662921348314607,1,-0.4284,0.13131313131313133,0.08080808080808081,0,91.01961610486892,0
5.0,24,6,2,3.1666666666666665,1,0.3612,0.14285714285714285,0.0,0,116.14500000000001,0
5.0,340,64,6,4.328125,0,0.9552,0.21428571428571427,0.12857142857142856,1,84.12737500000003,0
1.0,160,30,4,4.333333333333333,1,-0.3804,0.17142857142857143,0.08571428571428572,1,78.24500000000002,0
5.0,142,28,2,4.107142857142857,1,0.9414,0.12903225806451613,0.0967741935483871,2,76.03,0
3.0,113,19,4,5.0,1,0.5729,0.08,0.16,0,75.73298245614036,1
5.0,45,9,3,4.111111111111111,1,0.4003,0.09090909090909091,0.2727272727272727,0,103.70000000000002,0
5.0,1697,322,16,4.273291925465839,0,0.9946,0.19602272727272727,0.09090909090909091,10,63.63904219409285,3
4.0,225,39,5,4.794871794871795,1,0.8873,0.15555555555555556,0.044444444444444446,0,63.613552631578955,0
3.0,12,2,1,5.5,1,0.0,0.5,0.0,0,77.90500000000002,0
3.0,248,44,2,4.659090909090909,1,0.4561,0.14285714285714285,0.061224489795918366,1,33.35227272727275,0
5.0,41,8,1,4.25,1,0.6249,0.375,0.125,0,114.11500000000001,0
5.0,47,7,2,5.857142857142857,0,0.743,0.375,0.25,0,58.25392857142859,1
4.0,407,78,2,4.230769230769231,1,0.6213,0.20253164556962025,0.0379746835443038,0,13.780384615384634,1
5.0,191,36,5,4.277777777777778,0,0.6597,0.23809523809523808,0.16666666666666666,0,84.90000000000003,0
5.0,132,20,3,5.65,1,0.9245,0.07142857142857142,0.14285714285714285,0,42.86500000000001,0
5.0,194,38,5,4.131578947368421,1,-0.4714,0.16666666666666666,0.11904761904761904,1,85.87671052631579,0
3.0,34,7,1,4.0,1,0.4019,0.2857142857142857,0.14285714285714285,0,78.87285714285717,1
5.0,1067,205,11,4.195121951219512,1,0.9827,0.16299559471365638,0.09251101321585903,0,74.60310975609757,0
5.0,28,6,2,3.8333333333333335,1,0.5826,0.2,0.0,0,102.045,0
1.0,21,4,1,4.5,1,0.3384,0.0,0.0,0,97.025,0
4.0,985,173,11,4.682080924855492,0,0.978,0.18848167539267016,0.08376963350785341,12,64.08706069364166,1
5.0,49,7,3,6.0,1,0.7549,0.2,0.0,0,46.1682142857143,0
3.0,4,1,1,4.0,1,0.4404,0.0,1.0,0,121.22000000000003,0
5.0,385,76,7,4.078947368421052,1,0.7003,0.1951219512195122,0.06097560975609756,3,82.3175263157895,0
5.0,12,3,2,3.333333333333333,1,0.4926,0.0,0.25,0,90.99000000000004,0
5.0,18,3,1,5.333333333333333,1,0.4215,0.6666666666666666,0.3333333333333333,0,90.99000000000004,0
5.0,191,35,5,4.485714285714286,1,0.8955,0.16279069767441862,0.16279069767441862,0,79.51375000000003,0
5.0,91,15,3,5.133333333333334,1,0.835,0.21052631578947367,0.10526315789473684,0,56.25000000000003,0
5.0,7,2,1,3.0,1,0.0,0.0,0.0,1,120.20500000000001,0
4.0,542,81,9,5.62962962962963,0,0.8397,0.1559633027522936,0.08256880733944955,5,55.55812500000002,0
5.0,193,36,5,4.388888888888889,1,0.9084,0.125,0.125,1,80.20000000000003,0
5.0,247,50,5,3.96,1,0.9316,0.16666666666666666,0.07407407407407407,0,80.45022959183675,0
5.0,293,52,5,4.653846153846154,0,0.7428,0.19642857142857142,0.017857142857142856,0,63.486153846153854,0
5.0,280,56,7,4.017857142857143,0,0.7354,0.12121212121212122,0.06060606060606061,2,96.14380952380955,0
5.0,191,38,5,3.973684210526316,1,0.891,0.13636363636363635,0.13636363636363635,0,83.12192567567571,2
4.0,89,19,4,3.736842105263158,1,0.4749,0.08695652173913043,0.043478260869565216,0,106.90140350877192,0
